n_arm,σ_obs,switch_cost,sample_cost,prior_bias,prop_seen,rt,mean_fixation_duration,best_seen_chosen,last_seen_chosen,n_refix,id
9,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.1,0.8975555555555559,2440.09,178.59402884844027,0.8005,0.5836,4.5863,2071
16,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.1,0.8361,3502.65,174.13564713467542,0.7942,0.5532,5.7535,2071
25,0.8039062499999999,0.0088671875,0.0004958068241684658,-0.1,0.73246,3877.42,158.64913400868866,0.7675,0.5774,5.3658,2071
9,0.84765625,0.0060546875,0.00013577271421051846,-0.1,0.9274222222222223,2717.75,161.3859950691979,0.8048,0.5393,7.1044,2072
16,0.84765625,0.0060546875,0.00013577271421051846,-0.1,0.86934375,3806.03,156.99456618012664,0.7822,0.4978,8.7983,2072
25,0.84765625,0.0060546875,0.00013577271421051846,-0.1,0.7856200000000001,4599.56,154.47753003527464,0.7651,0.5317,8.9201,2072
9,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.1,0.8855777777777779,3472.92,234.84209059239095,0.7568,0.6293,5.9452,2073
16,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.1,0.82909375,4830.39,212.74446058773128,0.7293,0.6355,8.2933,2073
25,1.1976562499999999,0.0085546875,0.0004293510210083483,-0.1,0.744556,5610.88,197.2967999387198,0.7039,0.6375,8.7396,2073
9,1.37265625,0.0073046875,0.00024144182212566391,-0.1,0.911066666666667,4224.77,234.90611563122067,0.7387,0.624,8.7659,2074
16,1.37265625,0.0073046875,0.00024144182212566391,-0.1,0.85379375,5774.44,215.52678535352945,0.7095,0.6218,11.8037,2074
25,1.37265625,0.0073046875,0.00024144182212566391,-0.1,0.7628560000000001,6334.94,198.21015275077474,0.6792,0.6309,11.5586,2074
9,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.1,0.8802444444444447,3311.22,242.05124505672137,0.7836,0.6326,4.8531,2075
16,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.1,0.79014375,4000.04,212.31226937393416,0.7502,0.6395,5.4587,2075
25,1.0226562499999998,0.0098046875,0.0007635060803383349,-0.1,0.7210080000000001,4717.54,187.92279795156506,0.7392,0.6266,6.2192,2075
9,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.1,0.9271666666666668,3057.27,177.98353662140966,0.7985,0.5685,7.4194,2076
16,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.1,0.8535375,3795.82,162.39408276578783,0.761,0.5103,8.3049,2076
25,0.9351562499999999,0.0066796875,0.00032196784442513804,-0.1,0.758808,4592.08,161.25086999425875,0.7433,0.5466,8.279,2076
9,1.28515625,0.0091796875,0.00010181517217181836,-0.1,0.9138222222222224,4988.07,287.74644910749,0.7755,0.5998,7.8851,2077
16,1.28515625,0.0091796875,0.00010181517217181836,-0.1,0.83051875,5487.92,236.79695804989325,0.725,0.6285,8.7026,2077
25,1.28515625,0.0091796875,0.00010181517217181836,-0.1,0.7570480000000002,6400.93,216.10984911190673,0.6993,0.6395,9.456,2077
9,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.1,0.9380444444444446,3694.57,175.48516402578022,0.787,0.5496,10.8377,2078
16,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.1,0.86456875,4487.38,168.7326822838465,0.7367,0.5697,11.2776,2078
25,1.11015625,0.0054296875000000005,0.0005725487884358379,-0.1,0.7805880000000001,5540.44,168.4859162262338,0.7144,0.5723,11.9332,2078
9,0.76015625,0.007929687500000001,0.00018105582430271239,-0.1,0.8921111111111113,2511.65,183.65183354328911,0.8173,0.5698,4.7361,2079
16,0.76015625,0.007929687500000001,0.00018105582430271239,-0.1,0.8374875,3422.96,168.06878873486045,0.7945,0.5442,6.0421,2079
25,0.76015625,0.007929687500000001,0.00018105582430271239,-0.1,0.762776,4083.47,155.5004203603307,0.781,0.5302,6.2862,2079
9,0.78203125,0.0055859375,0.00046138396827332176,-0.1,0.9213111111111111,2600.0,158.73830520213647,0.8203,0.538,6.8808,2080
16,0.78203125,0.0055859375,0.00046138396827332176,-0.1,0.86724375,3381.71,147.23609145865842,0.7894,0.4748,7.8526,2080
25,0.78203125,0.0055859375,0.00046138396827332176,-0.1,0.7744,4051.86,144.24849817007157,0.7737,0.4948,7.7131,2080
9,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.1,0.9162444444444447,3991.51,229.98750457119354,0.7875,0.5938,7.8027,2081
16,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.1,0.84089375,4534.17,194.9138717416667,0.7324,0.6125,8.6095,2081
25,1.1320312499999998,0.008085937500000001,0.00014590242156305608,-0.1,0.763768,5600.23,188.2732506272572,0.7154,0.5919,9.3058,2081
9,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.1,0.9113444444444445,3764.71,208.3497845811593,0.7406,0.6139,8.6951,2082
16,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.1,0.81846875,4307.59,186.58064327340614,0.6898,0.6492,8.9626,2082
25,1.3070312499999999,0.0068359375,0.0008204696109024993,-0.1,0.725988,5212.68,180.701890201244,0.674,0.6466,9.5894,2082
9,0.95703125,0.0093359375,0.0002594552721404019,-0.1,0.8868444444444447,3340.49,237.14246110338428,0.7942,0.6065,5.1044,2083
16,0.95703125,0.0093359375,0.0002594552721404019,-0.1,0.8209625,3968.95,195.41642336071496,0.7579,0.6058,6.231,2083
25,0.95703125,0.0093359375,0.0002594552721404019,-0.1,0.727852,4588.25,181.59460333997026,0.7431,0.6157,6.2727,2083
9,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.1,0.9367111111111113,3913.88,202.66604097881591,0.8061,0.5386,9.1547,2084
16,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.1,0.84643125,4320.06,184.21342908657326,0.7467,0.5911,8.6108,2084
25,1.04453125,0.0074609375000000006,0.00010941138105771873,-0.1,0.7732080000000001,5361.14,178.46702540755385,0.7318,0.5752,9.4132,2084
9,1.39453125,0.0099609375,0.00034598916608699333,-0.1,0.9029555555555555,4948.11,303.62525746638727,0.7597,0.6403,7.0152,2085
16,1.39453125,0.0099609375,0.00034598916608699333,-0.1,0.80628125,5443.51,257.0605185866122,0.7004,0.6728,7.3879,2085
25,1.39453125,0.0099609375,0.00034598916608699333,-0.1,0.715076,6111.88,231.30178331911432,0.6767,0.7043,7.7006,2085
9,1.21953125,0.0062109375,0.00019456400615886372,-0.1,0.9283555555555557,3891.15,197.00975562445257,0.7646,0.5865,10.027,2086
16,1.21953125,0.0062109375,0.00019456400615886372,-0.1,0.8625375,5132.93,188.60171248882526,0.7277,0.6018,11.966,2086
25,1.21953125,0.0062109375,0.00019456400615886372,-0.1,0.7810960000000001,6035.63,181.52278683357972,0.7045,0.5744,12.2038,2086
9,0.86953125,0.0087109375,0.0006152654101490375,-0.1,0.8970777777777781,2834.52,200.2519066816466,0.8036,0.5816,5.0366,2087
16,0.86953125,0.0087109375,0.0006152654101490375,-0.1,0.8007,3311.55,177.86952579612205,0.7704,0.6103,5.1413,2087
25,0.86953125,0.0087109375,0.0006152654101490375,-0.1,0.7394080000000001,4311.63,169.27171779156401,0.7598,0.5757,6.1462,2087
9,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.1,0.925288888888889,2633.77,161.61009117306867,0.8104,0.5363,6.6118,2088
16,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.1,0.85203125,3436.23,154.38404841252532,0.7731,0.509,7.3391,2088
25,0.8257812499999999,0.0065234375,0.00022467900918126448,-0.1,0.774548,4295.82,152.3186898335842,0.7703,0.4877,7.7558,2088
9,1.17578125,0.0090234375,0.0007104974114426792,-0.1,0.8915777777777779,3251.03,220.08705400406234,0.7468,0.6363,5.7765,2089
16,1.17578125,0.0090234375,0.0007104974114426792,-0.1,0.8093625,4532.68,217.33724814887418,0.7278,0.6428,7.005,2089
25,1.17578125,0.0090234375,0.0007104974114426792,-0.1,0.725616,5256.86,197.40208245472317,0.7082,0.6629,7.5186,2089
9,1.3507812499999998,0.0052734375,0.00012634629176544695,-0.1,0.931577777777778,4117.51,189.34678437091503,0.7446,0.5972,11.8469,2090
16,1.3507812499999998,0.0052734375,0.00012634629176544695,-0.1,0.8898375,6109.7,188.51194827963562,0.7088,0.5669,16.334,2090
25,1.3507812499999998,0.0052734375,0.00012634629176544695,-0.1,0.809736,7191.02,185.6837815117301,0.6941,0.5642,16.687,2090
9,1.00078125,0.0077734375,0.00039954205589498885,-0.1,0.8905777777777781,2965.49,201.81975267211894,0.7814,0.5977,5.768,2091
16,1.00078125,0.0077734375,0.00039954205589498885,-0.1,0.85213125,4269.11,184.30754804983502,0.7627,0.5772,8.232,2091
25,1.00078125,0.0077734375,0.00039954205589498885,-0.1,0.750128,4772.36,171.86202955922806,0.7346,0.5744,7.8764,2091
9,0.9132812499999999,0.0058984375,0.0009474635256553758,-0.1,0.9009111111111113,2252.41,150.4270397701299,0.7703,0.5761,5.9141,2092
16,0.9132812499999999,0.0058984375,0.0009474635256553758,-0.1,0.84559375,3497.93,154.39739003400396,0.7534,0.5418,7.9326,2092
25,0.9132812499999999,0.0058984375,0.0009474635256553758,-0.1,0.7509520000000001,4246.42,152.63945909060197,0.7413,0.5667,8.0237,2092
9,1.26328125,0.0083984375,0.0002996142741004366,-0.1,0.905388888888889,3783.57,226.6600233415259,0.7501,0.629,7.4151,2093
16,1.26328125,0.0083984375,0.0002996142741004366,-0.1,0.81730625,4607.36,210.24834039953313,0.7065,0.6478,7.9492,2093
25,1.26328125,0.0083984375,0.0002996142741004366,-0.1,0.7513160000000001,5951.98,198.22362802158554,0.713,0.6012,9.832,2093
9,1.0882812499999999,0.0071484375,0.0005327978945865642,-0.1,0.9127000000000002,3310.66,197.03641332849529,0.766,0.5947,7.3991,2094
16,1.0882812499999999,0.0071484375,0.0005327978945865642,-0.1,0.85278125,4427.78,178.87927089107063,0.7432,0.56,9.5517,2094
25,1.0882812499999999,0.0071484375,0.0005327978945865642,-0.1,0.754344,5032.84,173.27265486759077,0.7255,0.5841,8.9655,2094
9,0.73828125,0.009648437499999999,0.00016848548794358412,-0.1,0.8827222222222224,2608.71,206.85904179235374,0.8315,0.5832,3.8512,2095
16,0.73828125,0.009648437499999999,0.00016848548794358412,-0.1,0.83321875,3376.33,175.83467619176534,0.7994,0.5436,4.9579,2095
25,0.73828125,0.009648437499999999,0.00016848548794358412,-0.1,0.76468,4209.76,164.83681645773842,0.7958,0.5294,5.5363,2095
9,0.72734375,0.0056640625,0.00025028654311746074,-0.1,0.9232333333333336,2394.07,151.40480207373938,0.8252,0.5142,6.2455,2096
16,0.72734375,0.0056640625,0.00025028654311746074,-0.1,0.8599625,3128.23,143.13258506454792,0.797,0.4783,6.9479,2096
25,0.72734375,0.0056640625,0.00025028654311746074,-0.1,0.788904,4022.11,141.57859271211083,0.7802,0.4974,7.6764,2096
9,1.0773437499999998,0.0081640625,0.0007914755439411164,-0.1,0.9017333333333336,3177.58,204.46048050472754,0.765,0.6167,6.3878,2097
16,1.0773437499999998,0.0081640625,0.0007914755439411164,-0.1,0.819775,4142.62,193.98842305582323,0.7397,0.6275,7.267,2097
25,1.0773437499999998,0.0081640625,0.0007914755439411164,-0.1,0.748116,5031.59,179.7744326479399,0.7167,0.6037,8.1875,2097
9,1.2523437499999999,0.0069140625,0.0001407464663339844,-0.1,0.9278000000000002,4038.3,206.571077391349,0.7532,0.5883,9.6635,2098
16,1.2523437499999999,0.0069140625,0.0001407464663339844,-0.1,0.85826875,5260.93,199.26872994838888,0.7229,0.6083,11.298,2098
25,1.2523437499999999,0.0069140625,0.0001407464663339844,-0.1,0.7826320000000001,6279.91,189.93812350912458,0.7073,0.5785,11.9906,2098
9,0.90234375,0.0094140625,0.0004450794062356,-0.1,0.9004000000000002,3029.26,211.38999641080693,0.8063,0.5997,5.1611,2099
16,0.90234375,0.0094140625,0.0004450794062356,-0.1,0.81753125,3855.48,194.42913263271726,0.7724,0.6018,5.8453,2099
25,0.90234375,0.0094140625,0.0004450794062356,-0.1,0.731252,4416.79,176.70567244228496,0.7451,0.6029,5.8982,2099
9,0.9898437499999999,0.0062890625,0.000593522927229699,-0.1,0.9212,3006.14,173.89379072086842,0.7844,0.5744,7.6737,2100
16,0.9898437499999999,0.0062890625,0.000593522927229699,-0.1,0.83911875,3759.62,164.36580978403273,0.7454,0.5693,8.2391,2100
25,0.9898437499999999,0.0062890625,0.000593522927229699,-0.1,0.7987280000000001,5449.44,167.73352572545264,0.7512,0.5229,11.0719,2100
9,1.33984375,0.0087890625,0.00018768842935762206,-0.1,0.9021333333333336,4316.78,264.96696896401124,0.7573,0.6343,7.1361,2101
16,1.33984375,0.0087890625,0.00018768842935762206,-0.1,0.8301125,5427.81,231.19272448775274,0.7107,0.6419,9.1003,2101
25,1.33984375,0.0087890625,0.00018768842935762206,-0.1,0.7592320000000001,6443.12,213.59129936674069,0.6997,0.6421,9.9556,2101
9,1.16484375,0.0050390625,0.000333762469429204,-0.1,0.9398888888888889,3854.61,175.29386803687242,0.772,0.5473,11.7503,2102
16,1.16484375,0.0050390625,0.000333762469429204,-0.1,0.87395625,4946.33,171.4263521531069,0.7306,0.5525,13.1054,2102
25,1.16484375,0.0050390625,0.000333762469429204,-0.1,0.8219479999999999,6622.78,173.97630464584412,0.728,0.5336,15.7016,2102
9,0.81484375,0.007539062500000001,0.00010554496008786047,-0.1,0.9055222222222225,2652.02,180.5655637272956,0.8039,0.5775,5.549,2103
16,0.81484375,0.007539062500000001,0.00010554496008786047,-0.1,0.845675,3405.48,160.45720349776806,0.7872,0.5378,6.5553,2103
25,0.81484375,0.007539062500000001,0.00010554496008786047,-0.1,0.7751880000000001,4386.77,158.5587707161737,0.7699,0.5197,7.1769,2103
9,0.8585937499999999,0.0072265625,0.00038542288686231087,-0.1,0.9065666666666667,2485.41,168.06660125970504,0.7995,0.5694,5.5622,2104
16,0.8585937499999999,0.0072265625,0.00038542288686231087,-0.1,0.87389375,4041.65,166.9116567216014,0.7902,0.4148,8.6649,2104
25,0.8585937499999999,0.0072265625,0.00038542288686231087,-0.1,0.763876,4377.73,158.7818546738062,0.7608,0.5677,7.5369,2104
9,1.20859375,0.0097265625,0.00012188141848422909,-0.1,0.8883222222222225,4382.18,292.19441346012337,0.7756,0.6135,6.0601,2105
16,1.20859375,0.0097265625,0.00012188141848422909,-0.1,0.84401875,5898.22,252.30689364242656,0.7419,0.6094,8.7512,2105
25,1.20859375,0.0097265625,0.00012188141848422909,-0.1,0.729664,5664.94,211.53722696888977,0.7088,0.6582,7.5719,2105
9,1.38359375,0.0059765625,0.0006853895838650083,-0.1,0.9298666666666668,4185.27,196.59674759116106,0.7376,0.6035,11.3441,2106
16,1.38359375,0.0059765625,0.0006853895838650083,-0.1,0.85623125,5315.19,191.18996179599753,0.6991,0.616,12.6239,2106
25,1.38359375,0.0059765625,0.0006853895838650083,-0.1,0.7750840000000001,6406.05,187.43035264887843,0.6752,0.6035,13.2688,2106
9,1.0335937499999999,0.0084765625,0.00021673921695684184,-0.1,0.9048000000000002,3297.46,212.33305221814393,0.7875,0.6034,6.2425,2107
16,1.0335937499999999,0.0084765625,0.00021673921695684184,-0.1,0.81765,3876.64,186.16977486534444,0.7412,0.6171,6.7499,2107
25,1.0335937499999999,0.0084765625,0.00021673921695684184,-0.1,0.7729840000000002,5490.66,188.23424507304455,0.7447,0.5873,8.6967,2107
9,0.94609375,0.0053515625,0.0001625314837311867,-0.1,0.9330444444444446,2997.75,162.36800466427857,0.793,0.5455,8.5603,2108
16,0.94609375,0.0053515625,0.0001625314837311867,-0.1,0.8539375,3750.88,154.78587690420486,0.7583,0.5211,9.1313,2108
25,0.94609375,0.0053515625,0.0001625314837311867,-0.1,0.7894920000000001,4919.34,156.46065658146097,0.7477,0.5382,10.4674,2108
9,1.2960937499999998,0.0078515625,0.0005139696800771515,-0.1,0.9228000000000002,4429.38,234.77041954934876,0.7645,0.6009,9.2171,2109
16,1.2960937499999998,0.0078515625,0.0005139696800771515,-0.1,0.82598125,4831.32,208.64502145331085,0.7132,0.6428,8.8834,2109
25,1.2960937499999998,0.0078515625,0.0005139696800771515,-0.1,0.7453640000000001,5837.51,195.65957747281396,0.6805,0.6398,9.8612,2109
9,1.12109375,0.0066015625,0.0002890263910022453,-0.1,0.9263222222222223,3484.16,188.68244050210697,0.7764,0.5858,8.7075,2110
16,1.12109375,0.0066015625,0.0002890263910022453,-0.1,0.83954375,4101.5,175.07812595586483,0.7214,0.6132,8.9534,2110
25,1.12109375,0.0066015625,0.0002890263910022453,-0.1,0.7878280000000001,5815.39,178.4386772473335,0.7239,0.5552,11.5385,2110
9,0.7710937499999999,0.0091015625,0.0009139816994654902,-0.1,0.8730777777777781,2372.21,193.71773796676746,0.8202,0.6042,3.6875,2111
16,0.7710937499999999,0.0091015625,0.0009139816994654902,-0.1,0.83500625,3289.25,167.36492926893692,0.7914,0.5546,5.3822,2111
25,0.7710937499999999,0.0091015625,0.0009139816994654902,-0.1,0.7033280000000001,3488.87,153.31800575150606,0.766,0.5749,4.5521,2111
9,0.7492187499999999,0.0067578125,0.00013097472643005907,-0.1,0.9116111111111113,2503.78,167.6574619598619,0.821,0.5513,5.6317,2112
16,0.7492187499999999,0.0067578125,0.00013097472643005907,-0.1,0.87440625,3544.74,155.30149993959344,0.8009,0.47,7.5065,2112
25,0.7492187499999999,0.0067578125,0.00013097472643005907,-0.1,0.784172,4229.54,150.90853946721558,0.7823,0.503,7.3763,2112
9,1.09921875,0.0092578125,0.00041417845143644066,-0.1,0.8940000000000001,3559.33,242.19534436819688,0.7783,0.616,5.6825,2113
16,1.09921875,0.0092578125,0.00041417845143644066,-0.1,0.81124375,4317.68,209.16413234216054,0.7399,0.6364,6.64,2113
25,1.09921875,0.0092578125,0.00041417845143644066,-0.1,0.740464,5252.91,193.93187274072747,0.7227,0.6358,7.5405,2113
9,1.27421875,0.0055078125000000006,0.0002329096592460546,-0.1,0.9409111111111114,4228.23,187.87843629484166,0.7619,0.5563,12.2158,2114
16,1.27421875,0.0055078125000000006,0.0002329096592460546,-0.1,0.87290625,5312.68,180.44137396976018,0.7139,0.5611,13.6826,2114
25,1.27421875,0.0055078125000000006,0.0002329096592460546,-0.1,0.793324,6456.52,180.1965596460242,0.7042,0.5694,14.3428,2114
9,0.92421875,0.0080078125,0.0007365250122712284,-0.1,0.8914777777777779,2445.5,175.28083905119988,0.7709,0.6,5.0676,2115
16,0.92421875,0.0080078125,0.0007365250122712284,-0.1,0.85681875,3965.86,173.47191629348885,0.7736,0.5162,7.7958,2115
25,0.92421875,0.0080078125,0.0007365250122712284,-0.1,0.7517400000000002,4530.25,167.61498902984187,0.7422,0.5728,7.2039,2115
9,1.01171875,0.0061328125,0.0005523158417307099,-0.1,0.9230777777777779,2947.43,168.3361843587031,0.7727,0.5678,7.8113,2116
16,1.01171875,0.0061328125,0.0005523158417307099,-0.1,0.8653,4335.44,170.0462353234952,0.7477,0.5471,10.1276,2116
25,1.01171875,0.0061328125,0.0005523158417307099,-0.1,0.769668,4911.81,163.54262585164864,0.7356,0.5681,9.6015,2116
9,1.3617187499999999,0.0086328125,0.00017465760476621204,-0.1,0.919288888888889,4977.57,274.79477992806807,0.7621,0.6079,8.5998,2117
16,1.3617187499999999,0.0086328125,0.00017465760476621204,-0.1,0.840575,5647.66,231.98927532837797,0.716,0.6447,9.7109,2117
25,1.3617187499999999,0.0086328125,0.00017465760476621204,-0.1,0.753344,6494.31,218.32567683994245,0.6889,0.6632,9.8817,2117
9,1.1867187499999998,0.0073828125000000005,0.000982171889188038,-0.1,0.9066000000000002,3538.31,212.9837008596803,0.7595,0.6163,7.4406,2118
16,1.1867187499999998,0.0073828125000000005,0.000982171889188038,-0.1,0.8414125,4461.2,186.4206354545928,0.721,0.5857,9.2548,2118
25,1.1867187499999998,0.0073828125000000005,0.000982171889188038,-0.1,0.734912,5028.04,178.14073730846556,0.7,0.6183,8.7811,2118
9,0.83671875,0.009882812500000001,0.0003105900223624707,-0.1,0.8749111111111113,3015.26,236.46368914337543,0.8141,0.595,4.039,2119
16,0.83671875,0.009882812500000001,0.0003105900223624707,-0.1,0.8072375,3727.19,199.02238407337396,0.7891,0.5961,5.0498,2119
25,0.83671875,0.009882812500000001,0.0003105900223624707,-0.1,0.742592,4397.1,175.32607332478872,0.7741,0.5826,5.6872,2119
9,0.79296875,0.0051953125,0.0008505258154439963,-0.1,0.9170111111111113,2315.6,147.69736997234054,0.8047,0.5489,6.3656,2120
16,0.79296875,0.0051953125,0.0008505258154439963,-0.1,0.8323875,2969.79,142.22406963828735,0.7714,0.5446,6.6725,2120
25,0.79296875,0.0051953125,0.0008505258154439963,-0.1,0.7645280000000001,4013.01,143.53244768368396,0.7745,0.4994,7.8003,2120
9,1.1429687499999999,0.007695312500000001,0.00026895987855750467,-0.1,0.9282555555555555,4265.59,225.22829387433393,0.7912,0.5786,9.0813,2121
16,1.1429687499999999,0.007695312500000001,0.00026895987855750467,-0.1,0.849675,4671.37,194.32622874358447,0.7312,0.5966,9.1466,2121
25,1.1429687499999999,0.007695312500000001,0.00026895987855750467,-0.1,0.7540520000000001,5380.19,183.46679518598373,0.7108,0.5921,9.2083,2121
9,1.31796875,0.0064453125,0.00047828581416537943,-0.1,0.9323666666666668,4324.74,207.03355026518088,0.758,0.5957,10.8595,2122
16,1.31796875,0.0064453125,0.00047828581416537943,-0.1,0.8508,4990.15,191.08438951327417,0.7016,0.6174,11.1587,2122
25,1.31796875,0.0064453125,0.00047828581416537943,-0.1,0.7830000000000001,6457.62,189.76779422074276,0.6834,0.6039,12.9853,2122
9,0.9679687499999999,0.0089453125,0.00015124725453106235,-0.1,0.8945888888888891,3338.9,226.88327318947995,0.801,0.6003,5.584,2123
16,0.9679687499999999,0.0089453125,0.00015124725453106235,-0.1,0.8174625,4022.01,196.95064547264815,0.7636,0.6044,6.4218,2123
25,0.9679687499999999,0.0089453125,0.00015124725453106235,-0.1,0.735168,4639.95,180.31433221343187,0.7465,0.6179,6.5408,2123
9,0.8804687499999999,0.0070703125,0.00020169145547303317,-0.1,0.9145555555555558,3073.32,188.94599469687515,0.8073,0.5657,6.8232,2124
16,0.8804687499999999,0.0070703125,0.00020169145547303317,-0.1,0.86065,3868.72,166.49278656304298,0.7742,0.5223,8.1004,2124
25,0.8804687499999999,0.0070703125,0.00020169145547303317,-0.1,0.771776,4639.1,161.62506494115115,0.7673,0.5179,8.1592,2124
9,1.23046875,0.0095703125,0.000637804383889218,-0.1,0.8797000000000004,3858.08,268.4299491426486,0.7579,0.6415,5.5436,2125
16,1.23046875,0.0095703125,0.000637804383889218,-0.1,0.83125,5167.65,228.1679284985344,0.734,0.6271,8.141,2125
25,1.23046875,0.0095703125,0.000637804383889218,-0.1,0.7182480000000001,5495.26,209.9456782357972,0.7046,0.6776,7.3204,2125
9,1.05546875,0.0058203125,0.00011341944035027583,-0.1,0.9220444444444446,3328.99,181.70258378834157,0.7802,0.5795,8.8112,2126
16,1.05546875,0.0058203125,0.00011341944035027583,-0.1,0.86615625,4465.49,171.06991063381503,0.7543,0.5596,10.7654,2126
25,1.05546875,0.0058203125,0.00011341944035027583,-0.1,0.801004,5669.44,169.283457912518,0.7387,0.5401,11.9247,2126
9,0.70546875,0.0083203125,0.0003586637624484769,-0.1,0.9020444444444445,2154.56,165.56611830832026,0.8223,0.5547,4.0759,2127
16,0.70546875,0.0083203125,0.0003586637624484769,-0.1,0.82246875,3101.33,163.58706700860816,0.7989,0.5505,5.0497,2127
25,0.70546875,0.0083203125,0.0003586637624484769,-0.1,0.747252,3659.5,148.43535410650355,0.7847,0.5125,5.22,2127
9,0.7082031249999999,0.00666015625,0.0001963219006790406,-0.1,0.9199555555555559,2395.23,159.25508171418716,0.8269,0.5306,5.5665,2128
16,0.7082031249999999,0.00666015625,0.0001963219006790406,-0.1,0.85241875,3019.43,145.74728329630398,0.8031,0.4989,5.9877,2128
25,0.7082031249999999,0.00666015625,0.0001963219006790406,-0.1,0.7772640000000002,3937.62,145.63022800390374,0.7858,0.4961,6.6133,2128
9,1.058203125,0.009160156249999999,0.0006208243607191259,-0.1,0.8768555555555558,3385.53,244.26023505667536,0.7834,0.6294,5.128,2129
16,1.058203125,0.009160156249999999,0.0006208243607191259,-0.1,0.8143625,4101.83,200.7602468347009,0.7467,0.6269,6.4364,2129
25,1.058203125,0.009160156249999999,0.0006208243607191259,-0.1,0.7315159999999999,4998.55,190.6649567414029,0.7266,0.6314,7.0101,2129
9,1.233203125,0.00541015625,0.00011039991779173986,-0.1,0.9370222222222223,3846.98,181.51805111695214,0.7592,0.573,11.1082,2130
16,1.233203125,0.00541015625,0.00011039991779173986,-0.1,0.87586875,5322.22,179.77416798026022,0.7308,0.557,13.7814,2130
25,1.233203125,0.00541015625,0.00011039991779173986,-0.1,0.800064,6400.75,178.15746213256907,0.7181,0.5681,14.1833,2130
9,0.883203125,0.00791015625,0.00034911519371724444,-0.1,0.8850444444444447,2630.89,192.31953820467433,0.7814,0.5943,4.9116,2131
16,0.883203125,0.00791015625,0.00034911519371724444,-0.1,0.83054375,3545.64,172.53436496641493,0.7748,0.5886,6.3802,2131
25,0.883203125,0.00791015625,0.00034911519371724444,-0.1,0.7483640000000001,4344.02,163.32670217951986,0.7524,0.5549,6.8834,2131
9,0.970703125,0.00603515625,0.0008278825906280478,-0.1,0.9094777777777779,2606.79,164.46428796133375,0.7791,0.5818,6.6528,2132
16,0.970703125,0.00603515625,0.0008278825906280478,-0.1,0.83896875,3645.22,160.04485857737902,0.751,0.5716,8.1796,2132
25,0.970703125,0.00603515625,0.0008278825906280478,-0.1,0.746384,4514.18,159.06053417895836,0.736,0.5719,8.5963,2132
9,1.3207031249999999,0.00853515625,0.00026179946215854023,-0.1,0.912188888888889,4750.56,268.0278127994511,0.7708,0.6016,8.317,2133
16,1.3207031249999999,0.00853515625,0.00026179946215854023,-0.1,0.83898125,5367.94,224.53871222236268,0.7224,0.6395,9.3178,2133
25,1.3207031249999999,0.00853515625,0.00026179946215854023,-0.1,0.7579000000000001,6279.2,205.56635987734717,0.7017,0.6184,10.2182,2133
9,1.1457031249999998,0.00728515625,0.000465552593115796,-0.1,0.909388888888889,3520.34,210.0716215398619,0.76,0.6002,7.4931,2134
16,1.1457031249999998,0.00728515625,0.000465552593115796,-0.1,0.847225,4522.47,188.21516304425396,0.7248,0.6027,9.2425,2134
25,1.1457031249999998,0.00728515625,0.000465552593115796,-0.1,0.7608440000000001,5542.18,183.41803462941414,0.7082,0.6131,9.9058,2134
9,0.795703125,0.00978515625,0.00014722065648435425,-0.1,0.8867000000000002,3191.39,241.44554532235725,0.8296,0.581,4.3356,2135
16,0.795703125,0.00978515625,0.00014722065648435425,-0.1,0.82615625,3629.63,188.1059326100904,0.7929,0.5718,5.2127,2135
25,0.795703125,0.00978515625,0.00014722065648435425,-0.1,0.7311560000000001,3985.86,166.1461964199867,0.7707,0.582,5.0153,2135
9,0.8394531249999999,0.00509765625,0.0005376117474555828,-0.1,0.9156222222222222,2396.1,148.8326788523927,0.798,0.5565,6.6911,2136
16,0.8394531249999999,0.00509765625,0.0005376117474555828,-0.1,0.85006875,3420.63,149.22262397160034,0.7756,0.5493,8.2628,2136
25,0.8394531249999999,0.00509765625,0.0005376117474555828,-0.1,0.784984,4428.4,147.62021965132118,0.7633,0.5378,9.2444,2136
9,1.189453125,0.00759765625,0.00017000776188228747,-0.1,0.9084444444444445,3727.49,218.55291108488817,0.7643,0.6114,7.7108,2137
16,1.189453125,0.00759765625,0.00017000776188228747,-0.1,0.8457125,4803.84,198.67390635640956,0.7268,0.6065,9.4054,2137
