     ,subject,trial,fix_num,event_duration,leftrating,rightrating,rt     ,choice,roi,computed_rt,num_fixations,rev_fix_num,temp     ,corr_fix_duration
8398 ,44.0   ,17   ,1.0    ,595.0         ,4.0       ,2.0        ,4822.0 ,0.0   ,1.0,4823.0     ,8.0          ,8.0        ,424.26   ,595.0            
8399 ,44.0   ,17   ,2.0    ,858.0         ,4.0       ,2.0        ,4822.0 ,0.0   ,2.0,4823.0     ,8.0          ,7.0        ,581.33   ,858.0            
8400 ,44.0   ,17   ,3.0    ,741.0         ,4.0       ,2.0        ,4822.0 ,0.0   ,1.0,4823.0     ,8.0          ,6.0        ,632.16473,741.0            
8401 ,44.0   ,17   ,4.0    ,556.0         ,4.0       ,2.0        ,4822.0 ,0.0   ,2.0,4823.0     ,8.0          ,5.0        ,591.5476 ,556.0            
8402 ,44.0   ,17   ,5.0    ,618.0         ,4.0       ,2.0        ,4822.0 ,0.0   ,1.0,4823.0     ,8.0          ,4.0        ,900.05   ,618.0            
8403 ,44.0   ,17   ,6.0    ,398.0         ,4.0       ,2.0        ,4822.0 ,0.0   ,2.0,4823.0     ,8.0          ,3.0        ,549.0    ,398.0            
8404 ,44.0   ,17   ,7.0    ,376.0         ,4.0       ,2.0        ,4822.0 ,0.0   ,1.0,4823.0     ,8.0          ,2.0        ,514.4    ,376.0            
8405 ,44.0   ,17   ,8.0    ,259.0         ,4.0       ,2.0        ,4822.0 ,0.0   ,2.0,4823.0     ,8.0          ,1.0        ,502.0    ,259.0            
8406 ,44.0   ,18   ,1.0    ,596.0         ,0.0       ,2.0        ,7803.0 ,0.0   ,1.0,7813.0     ,8.0          ,8.0        ,424.26   ,596.0            
8407 ,44.0   ,18   ,2.0    ,1296.0        ,0.0       ,2.0        ,7803.0 ,0.0   ,2.0,7813.0     ,8.0          ,7.0        ,581.33   ,1296.0           
8408 ,44.0   ,18   ,3.0    ,1156.0        ,0.0       ,2.0        ,7803.0 ,0.0   ,1.0,7813.0     ,8.0          ,6.0        ,632.16473,1156.0           
8409 ,44.0   ,18   ,4.0    ,1694.0        ,0.0       ,2.0        ,7803.0 ,0.0   ,2.0,7813.0     ,8.0          ,5.0        ,591.5476 ,1694.0           
8410 ,44.0   ,18   ,5.0    ,1034.0        ,0.0       ,2.0        ,7803.0 ,0.0   ,1.0,7813.0     ,8.0          ,4.0        ,900.05   ,1034.0           
8411 ,44.0   ,18   ,6.0    ,675.0         ,0.0       ,2.0        ,7803.0 ,0.0   ,2.0,7813.0     ,8.0          ,3.0        ,549.0    ,675.0            
8412 ,44.0   ,18   ,7.0    ,438.0         ,0.0       ,2.0        ,7803.0 ,0.0   ,1.0,7813.0     ,8.0          ,2.0        ,514.4    ,438.0            
8413 ,44.0   ,18   ,8.0    ,419.0         ,0.0       ,2.0        ,7803.0 ,0.0   ,2.0,7813.0     ,8.0          ,1.0        ,502.0    ,419.0            
8414 ,44.0   ,19   ,1.0    ,336.0         ,4.0       ,4.0        ,3985.0 ,0.0   ,1.0,4007.0     ,4.0          ,4.0        ,424.26   ,336.0            
8415 ,44.0   ,19   ,2.0    ,1535.0        ,4.0       ,4.0        ,3985.0 ,0.0   ,2.0,4007.0     ,4.0          ,3.0        ,581.33   ,1535.0           
8416 ,44.0   ,19   ,3.0    ,994.0         ,4.0       ,4.0        ,3985.0 ,0.0   ,1.0,4007.0     ,4.0          ,2.0        ,632.16473,994.0            
8417 ,44.0   ,19   ,4.0    ,739.0         ,4.0       ,4.0        ,3985.0 ,0.0   ,2.0,4007.0     ,4.0          ,1.0        ,591.5476 ,739.0            
8418 ,44.0   ,20   ,1.0    ,797.0         ,6.0       ,2.0        ,2871.0 ,1.0   ,1.0,2890.0     ,3.0          ,3.0        ,424.26   ,797.0            
8419 ,44.0   ,20   ,2.0    ,698.0         ,6.0       ,2.0        ,2871.0 ,1.0   ,2.0,2890.0     ,3.0          ,2.0        ,581.33   ,698.0            
8420 ,44.0   ,20   ,3.0    ,1096.0        ,6.0       ,2.0        ,2871.0 ,1.0   ,1.0,2890.0     ,3.0          ,1.0        ,632.16473,1096.0           
8421 ,44.0   ,21   ,1.0    ,615.0         ,2.0       ,2.0        ,3699.0 ,1.0   ,1.0,3706.0     ,5.0          ,5.0        ,424.26   ,615.0            
8422 ,44.0   ,21   ,2.0    ,677.0         ,2.0       ,2.0        ,3699.0 ,1.0   ,2.0,3706.0     ,5.0          ,4.0        ,581.33   ,677.0            
8423 ,44.0   ,21   ,3.0    ,897.0         ,2.0       ,2.0        ,3699.0 ,1.0   ,1.0,3706.0     ,5.0          ,3.0        ,632.16473,897.0            
8424 ,44.0   ,21   ,4.0    ,678.0         ,2.0       ,2.0        ,3699.0 ,1.0   ,2.0,3706.0     ,5.0          ,2.0        ,591.5476 ,678.0            
8425 ,44.0   ,21   ,5.0    ,458.0         ,2.0       ,2.0        ,3699.0 ,1.0   ,1.0,3706.0     ,5.0          ,1.0        ,900.05   ,458.0            
8426 ,44.0   ,22   ,1.0    ,379.0         ,4.0       ,3.0        ,2248.0 ,0.0   ,1.0,2272.0     ,4.0          ,4.0        ,424.26   ,379.0            
8427 ,44.0   ,22   ,2.0    ,618.0         ,4.0       ,3.0        ,2248.0 ,0.0   ,2.0,2272.0     ,4.0          ,3.0        ,581.33   ,618.0            
8428 ,44.0   ,22   ,3.0    ,458.0         ,4.0       ,3.0        ,2248.0 ,0.0   ,1.0,2272.0     ,4.0          ,2.0        ,632.16473,458.0            
8429 ,44.0   ,22   ,4.0    ,280.0         ,4.0       ,3.0        ,2248.0 ,0.0   ,2.0,2272.0     ,4.0          ,1.0        ,591.5476 ,280.0            
8430 ,44.0   ,23   ,1.0    ,313.0         ,4.0       ,4.0        ,3618.0 ,1.0   ,1.0,3642.0     ,5.0          ,5.0        ,424.26   ,313.0            
8431 ,44.0   ,23   ,2.0    ,541.0         ,4.0       ,4.0        ,3618.0 ,1.0   ,2.0,3642.0     ,5.0          ,4.0        ,581.33   ,541.0            
8432 ,44.0   ,23   ,3.0    ,913.0         ,4.0       ,4.0        ,3618.0 ,1.0   ,1.0,3642.0     ,5.0          ,3.0        ,632.16473,913.0            
8433 ,44.0   ,23   ,4.0    ,857.0         ,4.0       ,4.0        ,3618.0 ,1.0   ,2.0,3642.0     ,5.0          ,2.0        ,591.5476 ,857.0            
8434 ,44.0   ,23   ,5.0    ,580.0         ,4.0       ,4.0        ,3618.0 ,1.0   ,1.0,3642.0     ,5.0          ,1.0        ,900.05   ,580.0            
8435 ,44.0   ,24   ,1.0    ,396.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,1.0,5141.0     ,9.0          ,9.0        ,424.26   ,396.0            
8436 ,44.0   ,24   ,2.0    ,555.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,2.0,5141.0     ,9.0          ,8.0        ,581.33   ,555.0            
8437 ,44.0   ,24   ,3.0    ,537.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,1.0,5141.0     ,9.0          ,7.0        ,632.16473,537.0            
8438 ,44.0   ,24   ,4.0    ,559.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,2.0,5141.0     ,9.0          ,6.0        ,591.5476 ,559.0            
8439 ,44.0   ,24   ,5.0    ,619.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,1.0,5141.0     ,9.0          ,5.0        ,900.05   ,619.0            
8440 ,44.0   ,24   ,6.0    ,460.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,2.0,5141.0     ,9.0          ,4.0        ,549.0    ,460.0            
8441 ,44.0   ,24   ,7.0    ,637.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,1.0,5141.0     ,9.0          ,3.0        ,514.4    ,637.0            
8442 ,44.0   ,24   ,8.0    ,478.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,2.0,5141.0     ,9.0          ,2.0        ,502.0    ,478.0            
8443 ,44.0   ,24   ,9.0    ,479.0         ,3.0       ,3.0        ,5122.0 ,1.0   ,1.0,5141.0     ,9.0          ,1.0        ,479.0    ,479.0            
8444 ,44.0   ,25   ,1.0    ,597.0         ,3.0       ,2.0        ,2265.0 ,0.0   ,1.0,2292.0     ,4.0          ,4.0        ,424.26   ,597.0            
8445 ,44.0   ,25   ,2.0    ,379.0         ,3.0       ,2.0        ,2265.0 ,0.0   ,2.0,2292.0     ,4.0          ,3.0        ,581.33   ,379.0            
8446 ,44.0   ,25   ,3.0    ,698.0         ,3.0       ,2.0        ,2265.0 ,0.0   ,1.0,2292.0     ,4.0          ,2.0        ,632.16473,698.0            
8447 ,44.0   ,25   ,4.0    ,303.0         ,3.0       ,2.0        ,2265.0 ,0.0   ,2.0,2292.0     ,4.0          ,1.0        ,591.5476 ,303.0            
8448 ,44.0   ,26   ,1.0    ,377.0         ,3.0       ,6.0        ,3161.0 ,0.0   ,1.0,3180.0     ,4.0          ,4.0        ,424.26   ,377.0            
8449 ,44.0   ,26   ,2.0    ,1295.0        ,3.0       ,6.0        ,3161.0 ,0.0   ,2.0,3180.0     ,4.0          ,3.0        ,581.33   ,1295.0           
8450 ,44.0   ,26   ,3.0    ,758.0         ,3.0       ,6.0        ,3161.0 ,0.0   ,1.0,3180.0     ,4.0          ,2.0        ,632.16473,758.0            
8451 ,44.0   ,26   ,4.0    ,478.0         ,3.0       ,6.0        ,3161.0 ,0.0   ,2.0,3180.0     ,4.0          ,1.0        ,591.5476 ,478.0            
8452 ,44.0   ,27   ,1.0    ,458.0         ,3.0       ,6.0        ,1422.0 ,0.0   ,1.0,1450.0     ,2.0          ,2.0        ,424.26   ,458.0            
8453 ,44.0   ,27   ,2.0    ,698.0         ,3.0       ,6.0        ,1422.0 ,0.0   ,2.0,1450.0     ,2.0          ,1.0        ,581.33   ,698.0            
8454 ,44.0   ,28   ,1.0    ,575.0         ,4.0       ,2.0        ,1739.0 ,1.0   ,1.0,1753.0     ,3.0          ,3.0        ,424.26   ,575.0            
8455 ,44.0   ,28   ,2.0    ,458.0         ,4.0       ,2.0        ,1739.0 ,1.0   ,2.0,1753.0     ,3.0          ,2.0        ,581.33   ,458.0            
8456 ,44.0   ,28   ,3.0    ,399.0         ,4.0       ,2.0        ,1739.0 ,1.0   ,1.0,1753.0     ,3.0          ,1.0        ,632.16473,399.0            
8457 ,44.0   ,29   ,1.0    ,756.0         ,3.0       ,6.0        ,2289.0 ,1.0   ,1.0,2305.0     ,3.0          ,3.0        ,424.26   ,756.0            
8458 ,44.0   ,29   ,2.0    ,515.0         ,3.0       ,6.0        ,2289.0 ,1.0   ,2.0,2305.0     ,3.0          ,2.0        ,581.33   ,515.0            
8459 ,44.0   ,29   ,3.0    ,658.0         ,3.0       ,6.0        ,2289.0 ,1.0   ,1.0,2305.0     ,3.0          ,1.0        ,632.16473,658.0            
8460 ,44.0   ,30   ,1.0    ,378.0         ,2.0       ,5.0        ,2351.0 ,1.0   ,1.0,2374.0     ,3.0          ,3.0        ,424.26   ,378.0            
8461 ,44.0   ,30   ,2.0    ,636.0         ,2.0       ,5.0        ,2351.0 ,1.0   ,2.0,2374.0     ,3.0          ,2.0        ,581.33   ,636.0            
8462 ,44.0   ,30   ,3.0    ,1059.0        ,2.0       ,5.0        ,2351.0 ,1.0   ,1.0,2374.0     ,3.0          ,1.0        ,632.16473,1059.0           
8463 ,44.0   ,31   ,1.0    ,378.0         ,4.0       ,5.0        ,1829.0 ,1.0   ,1.0,1853.0     ,3.0          ,3.0        ,424.26   ,378.0            
8464 ,44.0   ,31   ,2.0    ,398.0         ,4.0       ,5.0        ,1829.0 ,1.0   ,2.0,1853.0     ,3.0          ,2.0        ,581.33   ,398.0            
8465 ,44.0   ,31   ,3.0    ,780.0         ,4.0       ,5.0        ,1829.0 ,1.0   ,1.0,1853.0     ,3.0          ,1.0        ,632.16473,780.0            
8466 ,44.0   ,32   ,1.0    ,355.0         ,5.0       ,4.0        ,1592.0 ,0.0   ,1.0,1615.0     ,2.0          ,2.0        ,424.26   ,355.0            
8467 ,44.0   ,32   ,2.0    ,938.0         ,5.0       ,4.0        ,1592.0 ,0.0   ,2.0,1615.0     ,2.0          ,1.0        ,581.33   ,938.0            
8468 ,44.0   ,33   ,1.0    ,339.0         ,3.0       ,2.0        ,2439.0 ,1.0   ,1.0,2451.0     ,3.0          ,3.0        ,424.26   ,339.0            
8469 ,44.0   ,33   ,2.0    ,497.0         ,3.0       ,2.0        ,2439.0 ,1.0   ,2.0,2451.0     ,3.0          ,2.0        ,581.33   ,497.0            
8470 ,44.0   ,33   ,3.0    ,1336.0        ,3.0       ,2.0        ,2439.0 ,1.0   ,1.0,2451.0     ,3.0          ,1.0        ,632.16473,1336.0           
8471 ,44.0   ,34   ,1.0    ,356.0         ,4.0       ,5.0        ,4077.0 ,1.0   ,1.0,4082.0     ,3.0          ,3.0        ,424.26   ,356.0            
8472 ,44.0   ,34   ,2.0    ,579.0         ,4.0       ,5.0        ,4077.0 ,1.0   ,2.0,4082.0     ,3.0          ,2.0        ,581.33   ,579.0            
8473 ,44.0   ,34   ,3.0    ,2909.0        ,4.0       ,5.0        ,4077.0 ,1.0   ,1.0,4082.0     ,3.0          ,1.0        ,632.16473,2909.0           
8474 ,44.0   ,35   ,1.0    ,455.0         ,5.0       ,5.0        ,1816.0 ,1.0   ,1.0,1814.0     ,3.0          ,3.0        ,424.26   ,455.0            
8475 ,44.0   ,35   ,2.0    ,577.0         ,5.0       ,5.0        ,1816.0 ,1.0   ,2.0,1814.0     ,3.0          ,2.0        ,581.33   ,577.0            
8476 ,44.0   ,35   ,3.0    ,480.0         ,5.0       ,5.0        ,1816.0 ,1.0   ,1.0,1814.0     ,3.0          ,1.0        ,632.16473,480.0            
8477 ,44.0   ,36   ,1.0    ,378.0         ,2.0       ,4.0        ,1686.0 ,1.0   ,1.0,1692.0     ,3.0          ,3.0        ,424.26   ,378.0            
8478 ,44.0   ,36   ,2.0    ,479.0         ,2.0       ,4.0        ,1686.0 ,1.0   ,2.0,1692.0     ,3.0          ,2.0        ,581.33   ,479.0            
8479 ,44.0   ,36   ,3.0    ,498.0         ,2.0       ,4.0        ,1686.0 ,1.0   ,1.0,1692.0     ,3.0          ,1.0        ,632.16473,498.0            
8480 ,44.0   ,37   ,1.0    ,317.0         ,5.0       ,6.0        ,2695.0 ,0.0   ,1.0,2712.0     ,4.0          ,4.0        ,424.26   ,317.0            
8481 ,44.0   ,37   ,2.0    ,422.0         ,5.0       ,6.0        ,2695.0 ,0.0   ,2.0,2712.0     ,4.0          ,3.0        ,581.33   ,422.0            
8482 ,44.0   ,37   ,3.0    ,718.0         ,5.0       ,6.0        ,2695.0 ,0.0   ,1.0,2712.0     ,4.0          ,2.0        ,632.16473,718.0            
8483 ,44.0   ,37   ,4.0    ,958.0         ,5.0       ,6.0        ,2695.0 ,0.0   ,2.0,2712.0     ,4.0          ,1.0        ,591.5476 ,958.0            
8484 ,44.0   ,38   ,1.0    ,897.0         ,2.0       ,1.0        ,7534.0 ,1.0   ,1.0,7556.0     ,5.0          ,5.0        ,424.26   ,897.0            
8485 ,44.0   ,38   ,2.0    ,319.0         ,2.0       ,1.0        ,7534.0 ,1.0   ,2.0,7556.0     ,5.0          ,4.0        ,581.33   ,319.0            
8486 ,44.0   ,38   ,3.0    ,516.0         ,2.0       ,1.0        ,7534.0 ,1.0   ,1.0,7556.0     ,5.0          ,3.0        ,632.16473,516.0            
8487 ,44.0   ,38   ,4.0    ,341.0         ,2.0       ,1.0        ,7534.0 ,1.0   ,2.0,7556.0     ,5.0          ,2.0        ,591.5476 ,341.0            
8488 ,44.0   ,38   ,5.0    ,4866.0        ,2.0       ,1.0        ,7534.0 ,1.0   ,1.0,7556.0     ,5.0          ,1.0        ,900.05   ,4866.0           
8489 ,44.0   ,39   ,1.0    ,359.0         ,2.0       ,3.0        ,5428.0 ,0.0   ,1.0,5440.0     ,8.0          ,8.0        ,424.26   ,359.0            
8490 ,44.0   ,39   ,2.0    ,498.0         ,2.0       ,3.0        ,5428.0 ,0.0   ,2.0,5440.0     ,8.0          ,7.0        ,581.33   ,498.0            
8491 ,44.0   ,39   ,3.0    ,705.0         ,2.0       ,3.0        ,5428.0 ,0.0   ,1.0,5440.0     ,8.0          ,6.0        ,632.16473,705.0            
8492 ,44.0   ,39   ,4.0    ,719.0         ,2.0       ,3.0        ,5428.0 ,0.0   ,2.0,5440.0     ,8.0          ,5.0        ,591.5476 ,719.0            
8493 ,44.0   ,39   ,5.0    ,559.0         ,2.0       ,3.0        ,5428.0 ,0.0   ,1.0,5440.0     ,8.0          ,4.0        ,900.05   ,559.0            
8494 ,44.0   ,39   ,6.0    ,299.0         ,2.0       ,3.0        ,5428.0 ,0.0   ,2.0,5440.0     ,8.0          ,3.0        ,549.0    ,299.0            
8495 ,44.0   ,39   ,7.0    ,683.0         ,2.0       ,3.0        ,5428.0 ,0.0   ,1.0,5440.0     ,8.0          ,2.0        ,514.4    ,683.0            
8496 ,44.0   ,39   ,8.0    ,852.0         ,2.0       ,3.0        ,5428.0 ,0.0   ,2.0,5440.0     ,8.0          ,1.0        ,502.0    ,852.0            
8497 ,44.0   ,40   ,1.0    ,339.0         ,3.0       ,4.0        ,1976.0 ,0.0   ,1.0,1992.0     ,2.0          ,2.0        ,424.26   ,339.0            
8498 ,44.0   ,40   ,2.0    ,1336.0        ,3.0       ,4.0        ,1976.0 ,0.0   ,2.0,1992.0     ,2.0          ,1.0        ,581.33   ,1336.0           
8499 ,44.0   ,41   ,1.0    ,654.0         ,2.0       ,3.0        ,1439.0 ,0.0   ,1.0,1454.0     ,2.0          ,2.0        ,424.26   ,654.0            
8500 ,44.0   ,41   ,2.0    ,477.0         ,2.0       ,3.0        ,1439.0 ,0.0   ,2.0,1454.0     ,2.0          ,1.0        ,581.33   ,477.0            
8501 ,44.0   ,42   ,1.0    ,515.0         ,2.0       ,5.0        ,1681.0 ,1.0   ,1.0,1694.0     ,3.0          ,3.0        ,424.26   ,515.0            
8502 ,44.0   ,42   ,2.0    ,438.0         ,2.0       ,5.0        ,1681.0 ,1.0   ,2.0,1694.0     ,3.0          ,2.0        ,581.33   ,438.0            
8503 ,44.0   ,42   ,3.0    ,359.0         ,2.0       ,5.0        ,1681.0 ,1.0   ,1.0,1694.0     ,3.0          ,1.0        ,632.16473,359.0            
8504 ,44.0   ,43   ,1.0    ,655.0         ,2.0       ,1.0        ,4442.0 ,1.0   ,1.0,4449.0     ,5.0          ,5.0        ,424.26   ,655.0            
8505 ,44.0   ,43   ,2.0    ,199.0         ,2.0       ,1.0        ,4442.0 ,1.0   ,2.0,4449.0     ,5.0          ,4.0        ,581.33   ,199.0            
8506 ,44.0   ,43   ,3.0    ,976.0         ,2.0       ,1.0        ,4442.0 ,1.0   ,1.0,4449.0     ,5.0          ,3.0        ,632.16473,976.0            
8507 ,44.0   ,43   ,4.0    ,319.0         ,2.0       ,1.0        ,4442.0 ,1.0   ,2.0,4449.0     ,5.0          ,2.0        ,591.5476 ,319.0            
8508 ,44.0   ,43   ,5.0    ,1974.0        ,2.0       ,1.0        ,4442.0 ,1.0   ,1.0,4449.0     ,5.0          ,1.0        ,900.05   ,1974.0           
8509 ,44.0   ,44   ,1.0    ,377.0         ,2.0       ,2.0        ,1260.0 ,1.0   ,2.0,1276.0     ,2.0          ,2.0        ,424.26   ,377.0            
8510 ,44.0   ,44   ,2.0    ,659.0         ,2.0       ,2.0        ,1260.0 ,1.0   ,1.0,1276.0     ,2.0          ,1.0        ,581.33   ,659.0            
8511 ,44.0   ,45   ,1.0    ,357.0         ,3.0       ,3.0        ,1285.0 ,0.0   ,1.0,1295.0     ,2.0          ,2.0        ,424.26   ,357.0            
8512 ,44.0   ,45   ,2.0    ,618.0         ,3.0       ,3.0        ,1285.0 ,0.0   ,2.0,1295.0     ,2.0          ,1.0        ,581.33   ,618.0            
8513 ,44.0   ,46   ,1.0    ,300.0         ,2.0       ,0.0        ,1964.0 ,1.0   ,1.0,1972.0     ,3.0          ,3.0        ,424.26   ,300.0            
8514 ,44.0   ,46   ,2.0    ,738.0         ,2.0       ,0.0        ,1964.0 ,1.0   ,2.0,1972.0     ,3.0          ,2.0        ,581.33   ,738.0            
8515 ,44.0   ,46   ,3.0    ,558.0         ,2.0       ,0.0        ,1964.0 ,1.0   ,1.0,1972.0     ,3.0          ,1.0        ,632.16473,558.0            
8516 ,44.0   ,47   ,1.0    ,262.0         ,3.0       ,3.0        ,1634.0 ,0.0   ,2.0,1634.0     ,3.0          ,3.0        ,424.26   ,262.0            
8517 ,44.0   ,47   ,2.0    ,558.0         ,3.0       ,3.0        ,1634.0 ,0.0   ,1.0,1634.0     ,3.0          ,2.0        ,581.33   ,558.0            
8518 ,44.0   ,47   ,3.0    ,359.0         ,3.0       ,3.0        ,1634.0 ,0.0   ,2.0,1634.0     ,3.0          ,1.0        ,632.16473,359.0            
8519 ,44.0   ,48   ,1.0    ,433.0         ,3.0       ,3.0        ,2593.0 ,0.0   ,1.0,2613.0     ,4.0          ,4.0        ,424.26   ,433.0            
8520 ,44.0   ,48   ,2.0    ,979.0         ,3.0       ,3.0        ,2593.0 ,0.0   ,2.0,2613.0     ,4.0          ,3.0        ,581.33   ,979.0            
8521 ,44.0   ,48   ,3.0    ,455.0         ,3.0       ,3.0        ,2593.0 ,0.0   ,1.0,2613.0     ,4.0          ,2.0        ,632.16473,455.0            
8522 ,44.0   ,48   ,4.0    ,302.0         ,3.0       ,3.0        ,2593.0 ,0.0   ,2.0,2613.0     ,4.0          ,1.0        ,591.5476 ,302.0            
8523 ,44.0   ,49   ,1.0    ,398.0         ,5.0       ,3.0        ,1313.0 ,0.0   ,1.0,1314.0     ,2.0          ,2.0        ,424.26   ,398.0            
8524 ,44.0   ,49   ,2.0    ,637.0         ,5.0       ,3.0        ,1313.0 ,0.0   ,2.0,1314.0     ,2.0          ,1.0        ,581.33   ,637.0            
8525 ,44.0   ,50   ,1.0    ,376.0         ,5.0       ,3.0        ,2304.0 ,0.0   ,1.0,2311.0     ,4.0          ,4.0        ,424.26   ,376.0            
8526 ,44.0   ,50   ,2.0    ,537.0         ,5.0       ,3.0        ,2304.0 ,0.0   ,2.0,2311.0     ,4.0          ,3.0        ,581.33   ,537.0            
8527 ,44.0   ,50   ,3.0    ,496.0         ,5.0       ,3.0        ,2304.0 ,0.0   ,1.0,2311.0     ,4.0          ,2.0        ,632.16473,496.0            
8528 ,44.0   ,50   ,4.0    ,559.0         ,5.0       ,3.0        ,2304.0 ,0.0   ,2.0,2311.0     ,4.0          ,1.0        ,591.5476 ,559.0            
8529 ,44.0   ,51   ,1.0    ,239.0         ,5.0       ,3.0        ,1550.0 ,0.0   ,2.0,1557.0     ,3.0          ,3.0        ,424.26   ,239.0            
8530 ,44.0   ,51   ,2.0    ,538.0         ,5.0       ,3.0        ,1550.0 ,0.0   ,1.0,1557.0     ,3.0          ,2.0        ,581.33   ,538.0            
8531 ,44.0   ,51   ,3.0    ,381.0         ,5.0       ,3.0        ,1550.0 ,0.0   ,2.0,1557.0     ,3.0          ,1.0        ,632.16473,381.0            
8532 ,44.0   ,52   ,1.0    ,558.0         ,3.0       ,5.0        ,1781.0 ,1.0   ,1.0,1795.0     ,3.0          ,3.0        ,424.26   ,558.0            
8533 ,44.0   ,52   ,2.0    ,379.0         ,3.0       ,5.0        ,1781.0 ,1.0   ,2.0,1795.0     ,3.0          ,2.0        ,581.33   ,379.0            
8534 ,44.0   ,52   ,3.0    ,600.0         ,3.0       ,5.0        ,1781.0 ,1.0   ,1.0,1795.0     ,3.0          ,1.0        ,632.16473,600.0            
8535 ,44.0   ,53   ,1.0    ,216.0         ,4.0       ,6.0        ,1510.0 ,0.0   ,1.0,1533.0     ,2.0          ,2.0        ,424.26   ,216.0            
8536 ,44.0   ,53   ,2.0    ,919.0         ,4.0       ,6.0        ,1510.0 ,0.0   ,2.0,1533.0     ,2.0          ,1.0        ,581.33   ,919.0            
8537 ,44.0   ,54   ,1.0    ,396.0         ,1.0       ,4.0        ,2041.0 ,0.0   ,1.0,2049.0     ,4.0          ,4.0        ,424.26   ,396.0            
8538 ,44.0   ,54   ,2.0    ,615.0         ,1.0       ,4.0        ,2041.0 ,0.0   ,2.0,2049.0     ,4.0          ,3.0        ,581.33   ,615.0            
8539 ,44.0   ,54   ,3.0    ,431.0         ,1.0       ,4.0        ,2041.0 ,0.0   ,1.0,2049.0     ,4.0          ,2.0        ,632.16473,431.0            
8540 ,44.0   ,54   ,4.0    ,278.0         ,1.0       ,4.0        ,2041.0 ,0.0   ,2.0,2049.0     ,4.0          ,1.0        ,591.5476 ,278.0            
8541 ,44.0   ,55   ,1.0    ,459.0         ,4.0       ,2.0        ,1804.0 ,1.0   ,1.0,1830.0     ,3.0          ,3.0        ,424.26   ,459.0            
8542 ,44.0   ,55   ,2.0    ,418.0         ,4.0       ,2.0        ,1804.0 ,1.0   ,2.0,1830.0     ,3.0          ,2.0        ,581.33   ,418.0            
8543 ,44.0   ,55   ,3.0    ,679.0         ,4.0       ,2.0        ,1804.0 ,1.0   ,1.0,1830.0     ,3.0          ,1.0        ,632.16473,679.0            
8544 ,44.0   ,56   ,1.0    ,337.0         ,2.0       ,6.0        ,2380.0 ,0.0   ,1.0,2393.0     ,4.0          ,4.0        ,424.26   ,337.0            
8545 ,44.0   ,56   ,2.0    ,376.0         ,2.0       ,6.0        ,2380.0 ,0.0   ,2.0,2393.0     ,4.0          ,3.0        ,581.33   ,376.0            
8546 ,44.0   ,56   ,3.0    ,475.0         ,2.0       ,6.0        ,2380.0 ,0.0   ,1.0,2393.0     ,4.0          ,2.0        ,632.16473,475.0            
8547 ,44.0   ,56   ,4.0    ,798.0         ,2.0       ,6.0        ,2380.0 ,0.0   ,2.0,2393.0     ,4.0          ,1.0        ,591.5476 ,798.0            
8548 ,44.0   ,57   ,1.0    ,383.0         ,3.0       ,2.0        ,1574.0 ,1.0   ,1.0,1589.0     ,3.0          ,3.0        ,424.26   ,383.0            
8549 ,44.0   ,57   ,2.0    ,513.0         ,3.0       ,2.0        ,1574.0 ,1.0   ,2.0,1589.0     ,3.0          ,2.0        ,581.33   ,513.0            
8550 ,44.0   ,57   ,3.0    ,418.0         ,3.0       ,2.0        ,1574.0 ,1.0   ,1.0,1589.0     ,3.0          ,1.0        ,632.16473,418.0            
8551 ,44.0   ,58   ,1.0    ,552.0         ,5.0       ,2.0        ,2183.0 ,0.0   ,1.0,2193.0     ,2.0          ,2.0        ,424.26   ,552.0            
8552 ,44.0   ,58   ,2.0    ,1356.0        ,5.0       ,2.0        ,2183.0 ,0.0   ,2.0,2193.0     ,2.0          ,1.0        ,581.33   ,1356.0           
8553 ,44.0   ,59   ,1.0    ,542.0         ,0.0       ,3.0        ,1222.0 ,0.0   ,1.0,1236.0     ,2.0          ,2.0        ,424.26   ,542.0            
8554 ,44.0   ,59   ,2.0    ,375.0         ,0.0       ,3.0        ,1222.0 ,0.0   ,2.0,1236.0     ,2.0          ,1.0        ,581.33   ,375.0            
8555 ,44.0   ,60   ,1.0    ,515.0         ,2.0       ,3.0        ,1329.0 ,0.0   ,1.0,1335.0     ,2.0          ,2.0        ,424.26   ,515.0            
8556 ,44.0   ,60   ,2.0    ,578.0         ,2.0       ,3.0        ,1329.0 ,0.0   ,2.0,1335.0     ,2.0          ,1.0        ,581.33   ,578.0            
8557 ,44.0   ,61   ,1.0    ,538.0         ,2.0       ,3.0        ,4865.0 ,1.0   ,1.0,4881.0     ,7.0          ,7.0        ,424.26   ,538.0            
8558 ,44.0   ,61   ,2.0    ,419.0         ,2.0       ,3.0        ,4865.0 ,1.0   ,2.0,4881.0     ,7.0          ,6.0        ,581.33   ,419.0            
